Temps,Altitude_m,Position_X,Position_Y,Masse_kg,Etat_Mission
20.52,14.1,10.53,-4.53,14.69,ROW1_FORWARD
20.52,14.1,10.55,-4.53,14.69,ROW1_FORWARD
20.53,14.1,10.57,-4.53,14.69,ROW1_FORWARD
20.53,14.1,10.59,-4.53,14.69,ROW1_FORWARD
20.55,14.1,10.61,-4.53,14.69,ROW1_FORWARD
20.55,14.1,10.63,-4.53,14.69,ROW1_FORWARD
20.56,14.1,10.65,-4.53,14.69,ROW1_FORWARD
20.56,14.1,10.67,-4.53,14.69,ROW1_FORWARD
20.57,14.1,10.69,-4.53,14.69,ROW1_FORWARD
20.58,14.1,10.71,-4.53,14.69,ROW1_FORWARD
20.59,14.1,10.73,-4.53,14.69,ROW1_FORWARD
20.6,14.1,10.75,-4.53,14.69,ROW1_FORWARD
20.6,14.1,10.77,-4.53,14.69,ROW1_FORWARD
20.61,14.1,10.79,-4.53,14.69,ROW1_FORWARD
20.61,14.1,10.81,-4.53,14.69,ROW1_FORWARD
20.62,14.1,10.83,-4.53,14.69,ROW1_FORWARD
20.62,14.1,10.85,-4.53,14.69,ROW1_FORWARD
20.63,14.1,10.87,-4.53,14.69,ROW1_FORWARD
20.64,14.1,10.89,-4.53,14.69,ROW1_FORWARD
20.64,14.1,10.91,-4.53,14.69,ROW1_FORWARD
20.65,14.1,10.93,-4.53,14.69,ROW1_FORWARD
20.68,14.1,10.95,-4.53,14.69,ROW1_FORWARD
20.68,14.1,10.97,-4.53,14.69,ROW1_FORWARD
20.69,14.1,10.99,-4.53,14.69,ROW1_FORWARD
20.69,14.1,11.01,-4.53,14.69,ROW1_FORWARD
20.7,14.1,11.03,-4.53,14.69,ROW1_FORWARD
20.71,14.1,11.05,-4.53,14.69,ROW1_FORWARD
20.71,14.1,11.07,-4.53,14.69,ROW1_FORWARD
20.72,14.1,11.09,-4.53,14.69,ROW1_FORWARD
20.73,14.1,11.11,-4.53,14.69,ROW1_FORWARD
20.73,14.1,11.13,-4.53,14.69,ROW1_FORWARD
20.74,14.1,11.15,-4.53,14.69,ROW1_FORWARD
20.74,14.1,11.17,-4.53,14.69,ROW1_FORWARD
20.75,14.1,11.19,-4.53,14.69,ROW1_FORWARD
20.76,14.1,11.21,-4.53,14.69,ROW1_FORWARD
20.76,14.1,11.23,-4.53,14.69,ROW1_FORWARD
20.77,14.1,11.25,-4.53,14.69,ROW1_FORWARD
20.77,14.1,11.27,-4.53,14.69,ROW1_FORWARD
20.78,14.1,11.29,-4.53,14.69,ROW1_FORWARD
20.78,14.1,11.31,-4.53,14.69,ROW1_FORWARD
20.79,14.1,11.33,-4.53,14.69,ROW1_FORWARD
20.79,14.1,11.35,-4.53,14.69,ROW1_FORWARD
20.8,14.1,11.37,-4.53,14.69,ROW1_FORWARD
20.81,14.1,11.39,-4.53,14.69,ROW1_FORWARD
20.81,14.1,11.41,-4.53,14.69,ROW1_FORWARD
20.82,14.1,11.43,-4.53,14.69,ROW1_FORWARD
20.82,14.1,11.45,-4.53,14.69,ROW1_FORWARD
20.83,14.1,11.47,-4.53,14.69,ROW1_FORWARD
20.83,14.1,11.5,-4.53,14.68,ROW1_FORWARD
20.84,14.1,11.52,-4.53,14.68,ROW1_FORWARD
20.85,14.1,11.54,-4.53,14.68,ROW1_FORWARD
20.85,14.1,11.56,-4.53,14.68,ROW1_FORWARD
20.86,14.1,11.58,-4.53,14.68,ROW1_FORWARD
20.86,14.1,11.6,-4.53,14.68,ROW1_FORWARD
20.87,14.1,11.62,-4.53,14.68,ROW1_FORWARD
20.87,14.1,11.64,-4.53,14.68,ROW1_FORWARD
20.88,14.1,11.66,-4.53,14.68,ROW1_FORWARD
20.89,14.1,11.68,-4.53,14.68,ROW1_FORWARD
20.89,14.1,11.7,-4.53,14.68,ROW1_FORWARD
20.9,14.1,11.72,-4.53,14.68,ROW1_FORWARD
20.91,14.1,11.74,-4.53,14.68,ROW1_FORWARD
20.91,14.1,11.76,-4.53,14.68,ROW1_FORWARD
20.92,14.1,11.78,-4.53,14.68,ROW1_FORWARD
20.92,14.1,11.8,-4.53,14.68,ROW1_FORWARD
20.93,14.1,11.82,-4.53,14.68,ROW1_FORWARD
20.94,14.1,11.84,-4.53,14.68,ROW1_FORWARD
20.94,14.1,11.86,-4.53,14.68,ROW1_FORWARD
20.95,14.1,11.88,-4.53,14.68,ROW1_FORWARD
20.95,14.1,11.9,-4.53,14.68,ROW1_FORWARD
20.96,14.1,11.92,-4.53,14.68,ROW1_FORWARD
20.96,14.1,11.94,-4.53,14.68,ROW1_FORWARD
20.97,14.1,11.96,-4.53,14.68,ROW1_FORWARD
20.98,14.1,11.98,-4.53,14.68,ROW1_FORWARD
20.98,14.1,12.0,-4.53,14.68,ROW1_FORWARD
20.99,14.1,12.02,-4.53,14.68,ROW1_FORWARD
20.99,14.1,12.04,-4.53,14.68,ROW1_FORWARD
21.0,14.1,12.06,-4.53,14.68,ROW1_FORWARD
21.01,14.1,12.08,-4.53,14.68,ROW1_FORWARD
21.01,14.1,12.1,-4.53,14.68,ROW1_FORWARD
21.02,14.1,12.12,-4.53,14.68,ROW1_FORWARD
21.02,14.1,12.14,-4.53,14.68,ROW1_FORWARD
21.03,14.1,12.16,-4.53,14.68,ROW1_FORWARD
21.03,14.1,12.18,-4.53,14.68,ROW1_FORWARD
21.04,14.1,12.2,-4.53,14.68,ROW1_FORWARD
21.04,14.1,12.22,-4.53,14.68,ROW1_FORWARD
21.05,14.1,12.24,-4.53,14.68,ROW1_FORWARD
21.06,14.1,12.26,-4.53,14.68,ROW1_FORWARD
21.06,14.1,12.28,-4.53,14.68,ROW1_FORWARD
21.07,14.1,12.3,-4.53,14.68,ROW1_FORWARD
21.07,14.1,12.32,-4.53,14.68,ROW1_FORWARD
21.08,14.1,12.34,-4.53,14.68,ROW1_FORWARD
21.08,14.1,12.36,-4.53,14.68,ROW1_FORWARD
21.09,14.1,12.38,-4.53,14.68,ROW1_FORWARD
21.09,14.1,12.4,-4.53,14.68,ROW1_FORWARD
21.1,14.1,12.42,-4.53,14.68,ROW1_FORWARD
21.1,14.1,12.44,-4.53,14.68,ROW1_FORWARD
21.11,14.1,12.46,-4.53,14.68,ROW1_FORWARD
21.12,14.1,12.48,-4.53,14.68,ROW1_FORWARD
21.12,14.1,12.5,-4.53,14.68,ROW1_FORWARD
21.13,14.1,12.52,-4.53,14.68,ROW1_FORWARD
21.13,14.1,12.54,-4.53,14.68,ROW1_FORWARD
21.14,14.1,12.56,-4.53,14.68,ROW1_FORWARD
21.14,14.1,12.58,-4.53,14.68,ROW1_FORWARD
21.15,14.1,12.6,-4.53,14.68,ROW1_FORWARD
21.15,14.1,12.62,-4.53,14.68,ROW1_FORWARD
21.16,14.1,12.64,-4.53,14.68,ROW1_FORWARD
21.17,14.1,12.66,-4.53,14.68,ROW1_FORWARD
21.17,14.1,12.68,-4.53,14.68,ROW1_FORWARD
21.18,14.1,12.7,-4.53,14.68,ROW1_FORWARD
21.18,14.1,12.72,-4.53,14.68,ROW1_FORWARD
21.19,14.1,12.74,-4.53,14.68,ROW1_FORWARD
21.2,14.1,12.76,-4.53,14.68,ROW1_FORWARD
21.2,14.1,12.79,-4.53,14.68,ROW1_FORWARD
21.21,14.1,12.81,-4.53,14.68,ROW1_FORWARD
21.21,14.1,12.83,-4.53,14.68,ROW1_FORWARD
21.22,14.1,12.85,-4.53,14.68,ROW1_FORWARD
21.22,14.1,12.87,-4.53,14.68,ROW1_FORWARD
21.23,14.1,12.89,-4.53,14.68,ROW1_FORWARD
21.24,14.1,12.91,-4.53,14.68,ROW1_FORWARD
21.24,14.1,12.93,-4.53,14.68,ROW1_FORWARD
21.25,14.1,12.95,-4.53,14.68,ROW1_FORWARD
21.26,14.1,12.97,-4.53,14.68,ROW1_FORWARD
21.27,14.1,12.99,-4.53,14.68,ROW1_FORWARD
21.27,14.1,13.01,-4.53,14.68,ROW1_FORWARD
21.28,14.1,13.03,-4.53,14.68,ROW1_FORWARD
21.28,14.1,13.05,-4.53,14.68,ROW1_FORWARD
21.29,14.1,13.07,-4.53,14.68,ROW1_FORWARD
21.3,14.1,13.09,-4.53,14.68,ROW1_FORWARD
21.31,14.1,13.11,-4.53,14.67,ROW1_FORWARD
21.31,14.1,13.13,-4.53,14.67,ROW1_FORWARD
21.32,14.1,13.15,-4.53,14.67,ROW1_FORWARD
21.32,14.1,13.17,-4.53,14.67,ROW1_FORWARD
21.33,14.1,13.19,-4.53,14.67,ROW1_FORWARD
21.34,14.1,13.21,-4.53,14.67,ROW1_FORWARD
21.34,14.1,13.23,-4.53,14.67,ROW1_FORWARD
21.35,14.1,13.25,-4.53,14.67,ROW1_FORWARD
21.35,14.1,13.27,-4.53,14.67,ROW1_FORWARD
21.36,14.1,13.29,-4.53,14.67,ROW1_FORWARD
21.37,14.1,13.31,-4.53,14.67,ROW1_FORWARD
21.37,14.1,13.33,-4.53,14.67,ROW1_FORWARD
21.38,14.1,13.35,-4.53,14.67,ROW1_FORWARD
21.38,14.1,13.37,-4.53,14.67,ROW1_FORWARD
21.39,14.1,13.39,-4.53,14.67,ROW1_FORWARD
21.39,14.1,13.41,-4.53,14.67,ROW1_FORWARD
21.4,14.1,13.43,-4.53,14.67,ROW1_FORWARD
21.4,14.1,13.45,-4.53,14.67,ROW1_FORWARD
21.41,14.1,13.47,-4.53,14.67,ROW1_FORWARD
21.42,14.1,13.49,-4.53,14.67,ROW1_FORWARD
21.43,14.1,13.51,-4.53,14.67,ROW1_FORWARD
21.44,14.1,13.53,-4.53,14.67,ROW1_FORWARD
21.45,14.1,13.55,-4.53,14.67,ROW1_FORWARD
21.46,14.1,13.57,-4.53,14.67,ROW1_FORWARD
21.46,14.1,13.59,-4.53,14.67,ROW1_FORWARD
21.47,14.1,13.61,-4.53,14.67,ROW1_FORWARD
21.48,14.1,13.63,-4.53,14.67,ROW1_FORWARD
21.49,14.1,13.65,-4.53,14.67,ROW1_FORWARD
21.5,14.1,13.67,-4.53,14.67,ROW1_FORWARD
21.5,14.1,13.69,-4.53,14.67,ROW1_FORWARD
21.51,14.1,13.71,-4.53,14.67,ROW1_FORWARD
21.52,14.1,13.73,-4.53,14.67,ROW1_FORWARD
21.52,14.1,13.76,-4.53,14.67,ROW1_FORWARD
21.53,14.1,13.78,-4.53,14.67,ROW1_FORWARD
21.54,14.1,13.8,-4.53,14.67,ROW1_FORWARD
21.54,14.1,13.82,-4.53,14.67,ROW1_FORWARD
21.55,14.1,13.84,-4.53,14.67,ROW1_FORWARD
21.55,14.1,13.86,-4.53,14.67,ROW1_FORWARD
21.56,14.1,13.88,-4.53,14.67,ROW1_FORWARD
21.57,14.1,13.9,-4.53,14.67,ROW1_FORWARD
21.57,14.1,13.92,-4.53,14.67,ROW1_FORWARD
21.58,14.1,13.94,-4.53,14.67,ROW1_FORWARD
21.58,14.1,13.96,-4.53,14.67,ROW1_FORWARD
21.59,14.1,13.98,-4.53,14.67,ROW1_FORWARD
21.59,14.1,14.0,-4.53,14.67,ROW1_FORWARD
21.6,14.1,14.02,-4.53,14.67,ROW1_FORWARD
21.61,14.1,14.04,-4.53,14.67,ROW1_FORWARD
21.61,14.1,14.06,-4.53,14.67,ROW1_FORWARD
21.62,14.1,14.08,-4.53,14.67,ROW1_FORWARD
21.62,14.1,14.1,-4.53,14.67,ROW1_FORWARD
21.63,14.1,14.12,-4.53,14.67,ROW1_FORWARD
21.63,14.1,14.14,-4.53,14.67,ROW1_FORWARD
21.64,14.1,14.16,-4.53,14.67,ROW1_FORWARD
21.64,14.1,14.18,-4.53,14.67,ROW1_FORWARD
21.65,14.1,14.2,-4.53,14.67,ROW1_FORWARD
21.65,14.1,14.22,-4.53,14.67,ROW1_FORWARD
21.66,14.1,14.24,-4.53,14.67,ROW1_FORWARD
21.67,14.1,14.26,-4.53,14.67,ROW1_FORWARD
21.67,14.1,14.28,-4.53,14.67,ROW1_FORWARD
21.68,14.1,14.3,-4.53,14.67,ROW1_FORWARD
21.68,14.1,14.32,-4.53,14.67,ROW1_FORWARD
21.69,14.1,14.34,-4.53,14.67,ROW1_FORWARD
21.69,14.1,14.36,-4.53,14.67,ROW1_FORWARD
21.7,14.1,14.38,-4.53,14.67,ROW1_FORWARD
21.7,14.1,14.4,-4.53,14.67,ROW1_FORWARD
21.72,14.1,14.42,-4.53,14.67,ROW1_FORWARD
21.72,14.1,14.44,-4.53,14.67,ROW1_FORWARD
21.73,14.1,14.46,-4.53,14.67,ROW1_FORWARD
21.73,14.1,14.48,-4.53,14.67,ROW1_FORWARD
21.74,14.1,14.5,-4.53,14.67,ROW1_FORWARD
21.75,14.1,14.52,-4.53,14.67,ROW1_FORWARD
21.76,14.1,14.54,-4.53,14.67,ROW1_FORWARD
21.76,14.1,14.56,-4.53,14.67,ROW1_FORWARD
21.77,14.1,14.59,-4.53,14.67,ROW1_FORWARD
21.78,14.1,14.61,-4.53,14.67,ROW1_FORWARD
21.78,14.1,14.63,-4.53,14.67,ROW1_FORWARD
21.79,14.1,14.65,-4.53,14.67,ROW1_FORWARD
21.8,14.1,14.67,-4.53,14.67,ROW1_FORWARD
21.81,14.1,14.69,-4.53,14.67,ROW1_FORWARD
21.81,14.1,14.71,-4.53,14.67,ROW1_FORWARD
21.82,14.1,14.73,-4.53,14.66,ROW1_FORWARD
21.83,14.1,14.75,-4.53,14.66,ROW1_FORWARD
21.83,14.1,14.77,-4.53,14.66,ROW1_FORWARD
21.84,14.1,14.79,-4.53,14.66,ROW1_FORWARD
21.85,14.1,14.81,-4.53,14.66,ROW1_FORWARD
21.86,14.1,14.83,-4.53,14.66,ROW1_FORWARD
21.87,14.1,14.85,-4.53,14.66,ROW1_FORWARD
21.87,14.1,14.87,-4.53,14.66,ROW1_FORWARD
21.88,14.1,14.89,-4.53,14.66,ROW1_FORWARD
21.89,14.1,14.91,-4.53,14.66,ROW1_FORWARD
21.89,14.1,14.93,-4.53,14.66,ROW1_FORWARD
21.9,14.1,14.95,-4.53,14.66,ROW1_FORWARD
21.91,14.1,14.97,-4.53,14.66,ROW1_FORWARD
21.91,14.1,14.99,-4.53,14.66,ROW1_FORWARD
21.92,14.1,15.01,-4.53,14.66,ROW1_FORWARD
21.93,14.1,15.03,-4.53,14.66,ROW1_FORWARD
21.93,14.1,15.05,-4.53,14.66,ROW1_FORWARD
21.94,14.1,15.07,-4.53,14.66,ROW1_FORWARD
21.95,14.1,15.09,-4.53,14.66,ROW1_FORWARD
21.95,14.1,15.11,-4.53,14.66,ROW1_FORWARD
21.96,14.1,15.13,-4.53,14.66,ROW1_FORWARD
21.97,14.1,15.15,-4.53,14.66,ROW1_FORWARD
21.98,14.1,15.17,-4.53,14.66,ROW1_FORWARD
21.99,14.1,15.19,-4.53,14.66,ROW1_FORWARD
21.99,14.1,15.21,-4.53,14.66,ROW1_FORWARD
22.0,14.1,15.23,-4.53,14.66,ROW1_FORWARD
22.0,14.1,15.25,-4.53,14.66,ROW1_FORWARD
22.01,14.1,15.27,-4.53,14.66,ROW1_FORWARD
22.02,14.1,15.29,-4.53,14.66,ROW1_FORWARD
22.02,14.1,15.31,-4.53,14.66,ROW1_FORWARD
22.03,14.1,15.34,-4.53,14.66,ROW1_FORWARD
22.03,14.1,15.36,-4.53,14.66,ROW1_FORWARD
22.04,14.1,15.38,-4.53,14.66,ROW1_FORWARD
22.04,14.1,15.4,-4.53,14.66,ROW1_FORWARD
22.05,14.1,15.42,-4.53,14.66,ROW1_FORWARD
22.05,14.1,15.44,-4.53,14.66,ROW1_FORWARD
22.06,14.1,15.46,-4.53,14.66,ROW1_FORWARD
22.07,14.1,15.48,-4.53,14.66,ROW1_FORWARD
22.07,14.1,15.5,-4.53,14.66,ROW1_FORWARD
22.08,14.1,15.52,-4.53,14.66,ROW1_FORWARD
22.08,14.1,15.54,-4.53,14.66,ROW1_FORWARD
22.09,14.1,15.56,-4.53,14.66,ROW1_FORWARD
22.1,14.1,15.58,-4.53,14.66,ROW1_FORWARD
22.11,14.1,15.6,-4.53,14.66,ROW1_FORWARD
22.12,14.1,15.62,-4.53,14.66,ROW1_FORWARD
22.12,14.1,15.64,-4.53,14.66,ROW1_FORWARD
22.13,14.1,15.66,-4.53,14.66,ROW1_FORWARD
22.13,14.1,15.68,-4.53,14.66,ROW1_FORWARD
22.14,14.1,15.7,-4.53,14.66,ROW1_FORWARD
22.14,14.1,15.72,-4.53,14.66,ROW1_FORWARD
22.15,14.1,15.74,-4.53,14.66,ROW1_FORWARD
22.16,14.1,15.76,-4.53,14.66,ROW1_FORWARD
22.16,14.1,15.78,-4.53,14.66,ROW1_FORWARD
22.17,14.1,15.8,-4.53,14.66,ROW1_FORWARD
22.18,14.1,15.82,-4.53,14.66,ROW1_FORWARD
22.19,14.1,15.84,-4.53,14.66,ROW1_FORWARD
22.19,14.1,15.86,-4.53,14.66,ROW1_FORWARD
22.2,14.1,15.88,-4.53,14.66,ROW1_FORWARD
22.21,14.1,15.9,-4.53,14.66,ROW1_FORWARD
22.22,14.1,15.92,-4.53,14.66,ROW1_FORWARD
22.23,14.1,15.94,-4.53,14.66,ROW1_FORWARD
22.23,14.1,15.96,-4.53,14.66,ROW1_FORWARD
22.24,14.1,15.98,-4.53,14.66,ROW1_FORWARD
22.25,14.1,16.0,-4.53,14.66,ROW1_FORWARD
22.25,14.1,16.03,-4.53,14.66,ROW1_FORWARD
22.27,14.1,16.05,-4.53,14.66,ROW1_FORWARD
22.27,14.1,16.07,-4.53,14.66,ROW1_FORWARD
22.28,14.1,16.09,-4.53,14.66,ROW1_FORWARD
22.28,14.1,16.11,-4.53,14.66,ROW1_FORWARD
22.29,14.1,16.13,-4.53,14.66,ROW1_FORWARD
22.29,14.1,16.15,-4.53,14.66,ROW1_FORWARD
22.3,14.1,16.17,-4.53,14.66,ROW1_FORWARD
22.31,14.1,16.19,-4.53,14.66,ROW1_FORWARD
22.32,14.1,16.21,-4.53,14.66,ROW1_FORWARD
22.33,14.1,16.23,-4.53,14.66,ROW1_FORWARD
22.33,14.1,16.25,-4.53,14.66,ROW1_FORWARD
22.34,14.1,16.27,-4.53,14.66,ROW1_FORWARD
22.35,14.1,16.29,-4.53,14.66,ROW1_FORWARD
22.35,14.1,16.31,-4.53,14.66,ROW1_FORWARD
22.36,14.1,16.33,-4.53,14.66,ROW1_FORWARD
22.36,14.1,16.35,-4.53,14.65,ROW1_FORWARD
22.37,14.1,16.37,-4.53,14.65,ROW1_FORWARD
22.37,14.1,16.39,-4.53,14.65,ROW1_FORWARD
22.38,14.1,16.41,-4.53,14.65,ROW1_FORWARD
22.39,14.1,16.43,-4.53,14.65,ROW1_FORWARD
22.39,14.1,16.45,-4.53,14.65,ROW1_FORWARD
22.4,14.1,16.47,-4.53,14.65,ROW1_FORWARD
22.4,14.1,16.49,-4.53,14.65,ROW1_FORWARD
22.41,14.1,16.51,-4.53,14.65,ROW1_FORWARD
22.41,14.1,16.53,-4.53,14.65,ROW1_FORWARD
22.42,14.1,16.55,-4.53,14.65,ROW1_FORWARD
22.42,14.1,16.57,-4.53,14.65,ROW1_FORWARD
22.43,14.1,16.59,-4.53,14.65,ROW1_FORWARD
22.44,14.1,16.61,-4.53,14.65,ROW1_FORWARD
22.45,14.1,16.63,-4.53,14.65,ROW1_FORWARD
22.45,14.1,16.66,-4.53,14.65,ROW1_FORWARD
22.46,14.1,16.68,-4.53,14.65,ROW1_FORWARD
22.47,14.1,16.7,-4.53,14.65,ROW1_FORWARD
22.47,14.1,16.72,-4.53,14.65,ROW1_FORWARD
22.48,14.1,16.74,-4.53,14.65,ROW1_FORWARD
22.48,14.1,16.76,-4.53,14.65,ROW1_FORWARD
22.49,14.1,16.78,-4.53,14.65,ROW1_FORWARD
22.49,14.1,16.8,-4.53,14.65,ROW1_FORWARD
22.5,14.1,16.82,-4.53,14.65,ROW1_FORWARD
22.51,14.1,16.84,-4.53,14.65,ROW1_FORWARD
22.51,14.1,16.86,-4.53,14.65,ROW1_FORWARD
22.52,14.1,16.88,-4.53,14.65,ROW1_FORWARD
22.52,14.1,16.9,-4.53,14.65,ROW1_FORWARD
22.53,14.1,16.92,-4.53,14.65,ROW1_FORWARD
22.54,14.1,16.94,-4.53,14.65,ROW1_FORWARD
22.54,14.1,16.96,-4.53,14.65,ROW1_FORWARD
22.55,14.1,16.98,-4.53,14.65,ROW1_FORWARD
22.56,14.1,17.0,-4.53,14.65,ROW1_FORWARD
22.57,14.1,17.02,-4.53,14.65,ROW1_FORWARD
22.57,14.1,17.04,-4.53,14.65,ROW1_FORWARD
22.58,14.1,17.06,-4.53,14.65,ROW1_FORWARD
22.58,14.1,17.08,-4.53,14.65,ROW1_FORWARD
22.59,14.1,17.1,-4.53,14.65,ROW1_FORWARD
22.6,14.1,17.12,-4.53,14.65,ROW1_FORWARD
22.6,14.1,17.14,-4.53,14.65,ROW1_FORWARD
22.61,14.1,17.16,-4.53,14.65,ROW1_FORWARD
22.61,14.1,17.18,-4.53,14.65,ROW1_FORWARD
22.62,14.1,17.2,-4.53,14.65,ROW1_FORWARD
22.63,14.1,17.22,-4.53,14.65,ROW1_FORWARD
22.63,14.1,17.24,-4.53,14.65,ROW1_FORWARD
22.64,14.1,17.27,-4.53,14.65,ROW1_FORWARD
22.65,14.1,17.29,-4.53,14.65,ROW1_FORWARD
22.65,14.1,17.31,-4.53,14.65,ROW1_FORWARD
22.66,14.1,17.33,-4.53,14.65,ROW1_FORWARD
22.66,14.1,17.35,-4.53,14.65,ROW1_FORWARD
22.67,14.1,17.37,-4.53,14.65,ROW1_FORWARD
22.68,14.1,17.39,-4.53,14.65,ROW1_FORWARD
22.68,14.1,17.41,-4.53,14.65,ROW1_FORWARD
22.69,14.1,17.43,-4.53,14.65,ROW1_FORWARD
22.69,14.1,17.45,-4.53,14.65,ROW1_FORWARD
22.7,14.1,17.47,-4.53,14.65,ROW1_FORWARD
22.7,14.1,17.49,-4.53,14.65,ROW1_FORWARD
22.71,14.1,17.51,-4.53,14.65,ROW1_FORWARD
22.72,14.1,17.53,-4.53,14.65,ROW1_FORWARD
22.73,14.1,17.55,-4.53,14.65,ROW1_FORWARD
22.73,14.1,17.57,-4.53,14.65,ROW1_FORWARD
22.74,14.1,17.59,-4.53,14.65,ROW1_FORWARD
22.75,14.1,17.61,-4.53,14.65,ROW1_FORWARD
22.75,14.1,17.63,-4.53,14.65,ROW1_FORWARD
22.76,14.1,17.65,-4.53,14.65,ROW1_FORWARD
22.77,14.1,17.67,-4.53,14.65,ROW1_FORWARD
22.77,14.1,17.69,-4.53,14.65,ROW1_FORWARD
22.78,14.1,17.71,-4.53,14.65,ROW1_FORWARD
22.78,14.1,17.73,-4.53,14.65,ROW1_FORWARD
22.79,14.1,17.75,-4.53,14.65,ROW1_FORWARD
22.8,14.1,17.77,-4.53,14.65,ROW1_FORWARD
22.8,14.1,17.79,-4.53,14.65,ROW1_FORWARD
22.81,14.1,17.81,-4.53,14.65,ROW1_FORWARD
22.82,14.1,17.84,-4.53,14.65,ROW1_FORWARD
22.82,14.1,17.86,-4.53,14.65,ROW1_FORWARD
22.83,14.1,17.88,-4.53,14.65,ROW1_FORWARD
22.84,14.1,17.9,-4.53,14.65,ROW1_FORWARD
22.84,14.1,17.92,-4.53,14.65,ROW1_FORWARD
22.85,14.1,17.94,-4.53,14.65,ROW1_FORWARD
22.85,14.1,17.96,-4.53,14.65,ROW1_FORWARD
22.86,14.1,17.98,-4.53,14.64,ROW1_FORWARD
22.87,14.1,18.0,-4.53,14.64,ROW1_FORWARD
22.88,14.1,18.02,-4.53,14.64,ROW1_FORWARD
22.89,14.1,18.04,-4.53,14.64,ROW1_FORWARD
22.9,14.1,18.06,-4.53,14.64,ROW1_FORWARD
22.91,14.1,18.08,-4.53,14.64,ROW1_FORWARD
22.92,14.1,18.1,-4.53,14.64,ROW1_FORWARD
22.92,14.1,18.12,-4.53,14.64,ROW1_FORWARD
22.93,14.1,18.14,-4.53,14.64,ROW1_FORWARD
22.94,14.1,18.16,-4.53,14.64,ROW1_FORWARD
22.95,14.1,18.18,-4.53,14.64,ROW1_FORWARD
22.96,14.1,18.2,-4.53,14.64,ROW1_FORWARD
22.97,14.1,18.22,-4.53,14.64,ROW1_FORWARD
22.98,14.1,18.24,-4.53,14.64,ROW1_FORWARD
22.98,14.1,18.26,-4.53,14.64,ROW1_FORWARD
22.99,14.1,18.28,-4.53,14.64,ROW1_FORWARD
22.99,14.1,18.3,-4.53,14.64,ROW1_FORWARD
23.0,14.1,18.32,-4.53,14.64,ROW1_FORWARD
23.01,14.1,18.34,-4.53,14.64,ROW1_FORWARD
23.01,14.1,18.36,-4.53,14.64,ROW1_FORWARD
23.02,14.1,18.39,-4.53,14.64,ROW1_FORWARD
23.02,14.1,18.41,-4.53,14.64,ROW1_FORWARD
23.03,14.1,18.43,-4.53,14.64,ROW1_FORWARD
23.03,14.1,18.45,-4.53,14.64,ROW1_FORWARD
23.04,14.1,18.47,-4.53,14.64,ROW1_FORWARD
23.04,14.1,18.49,-4.53,14.64,ROW1_FORWARD
23.05,14.1,18.51,-4.53,14.64,ROW1_FORWARD
23.05,14.1,18.53,-4.53,14.64,ROW1_FORWARD
23.06,14.1,18.55,-4.53,14.64,ROW1_FORWARD
23.07,14.1,18.57,-4.53,14.64,ROW1_FORWARD
23.08,14.1,18.59,-4.53,14.64,ROW1_FORWARD
23.08,14.1,18.61,-4.53,14.64,ROW1_FORWARD
23.09,14.1,18.63,-4.53,14.64,ROW1_FORWARD
23.09,14.1,18.65,-4.53,14.64,ROW1_FORWARD
23.1,14.1,18.67,-4.53,14.64,ROW1_FORWARD
23.1,14.1,18.69,-4.53,14.64,ROW1_FORWARD
23.11,14.1,18.71,-4.53,14.64,ROW1_FORWARD
23.12,14.1,18.73,-4.53,14.64,ROW1_FORWARD
23.12,14.1,18.75,-4.53,14.64,ROW1_FORWARD
23.13,14.1,18.77,-4.53,14.64,ROW1_FORWARD
23.13,14.1,18.79,-4.53,14.64,ROW1_FORWARD
23.14,14.1,18.81,-4.53,14.64,ROW1_FORWARD
23.15,14.1,18.83,-4.53,14.64,ROW1_FORWARD
23.15,14.1,18.85,-4.53,14.64,ROW1_FORWARD
23.16,14.1,18.87,-4.53,14.64,ROW1_FORWARD
23.17,14.1,18.89,-4.53,14.64,ROW1_FORWARD
23.17,14.1,18.92,-4.53,14.64,ROW1_FORWARD
23.18,14.1,18.94,-4.53,14.64,ROW1_FORWARD
23.19,14.1,18.96,-4.53,14.64,ROW1_FORWARD
23.19,14.1,18.98,-4.53,14.64,ROW1_FORWARD
23.2,14.1,19.0,-4.53,14.64,ROW1_FORWARD
23.21,14.1,19.02,-4.53,14.64,ROW1_FORWARD
23.21,14.1,19.04,-4.53,14.64,ROW1_FORWARD
23.22,14.1,19.06,-4.53,14.64,ROW1_FORWARD
23.23,14.1,19.08,-4.53,14.64,ROW1_FORWARD
23.23,14.1,19.1,-4.53,14.64,ROW1_FORWARD
23.24,14.1,19.12,-4.53,14.64,ROW1_FORWARD
23.24,14.1,19.14,-4.53,14.64,ROW1_FORWARD
23.25,14.1,19.16,-4.53,14.64,ROW1_FORWARD
23.26,14.1,19.18,-4.53,14.64,ROW1_FORWARD
23.26,14.1,19.2,-4.53,14.64,ROW1_FORWARD
23.27,14.1,19.22,-4.53,14.64,ROW1_FORWARD
23.27,14.1,19.24,-4.53,14.64,ROW1_FORWARD
23.28,14.1,19.26,-4.53,14.64,ROW1_FORWARD
23.29,14.1,19.28,-4.53,14.64,ROW1_FORWARD
23.29,14.1,19.3,-4.53,14.64,ROW1_FORWARD
23.3,14.1,19.32,-4.53,14.64,ROW1_FORWARD
23.3,14.1,19.34,-4.53,14.64,ROW1_FORWARD
