Temps,Altitude_m,Masse_kg,NDVI
15.33,14.11,14.72,0.8
15.34,14.11,14.72,0.8
15.34,14.11,14.72,0.8
15.35,14.11,14.72,0.8
15.35,14.11,14.72,0.8
15.36,14.11,14.72,0.8
15.36,14.11,14.72,0.8
15.37,14.11,14.72,0.8
15.37,14.11,14.72,0.8
15.37,14.11,14.72,0.8
15.38,14.11,14.72,0.8
15.38,14.11,14.72,0.8
15.39,14.11,14.72,0.8
15.39,14.11,14.72,0.8
15.4,14.11,14.72,0.8
15.4,14.11,14.72,0.8
15.41,14.11,14.72,0.8
15.41,14.11,14.72,0.8
15.42,14.11,14.72,0.8
15.42,14.11,14.72,0.8
15.42,14.11,14.72,0.8
15.43,14.11,14.72,0.8
15.43,14.11,14.72,0.8
15.44,14.11,14.72,0.8
15.44,14.11,14.72,0.8
15.45,14.11,14.72,0.8
15.45,14.11,14.72,0.8
15.46,14.11,14.72,0.8
15.46,14.11,14.72,0.8
15.46,14.11,14.72,0.8
15.47,14.11,14.72,0.8
15.47,14.11,14.71,0.8
15.48,14.11,14.71,0.8
15.48,14.11,14.71,0.8
15.49,14.11,14.71,0.8
15.49,14.11,14.71,0.8
15.5,14.11,14.71,0.8
15.5,14.11,14.71,0.8
15.51,14.11,14.71,0.8
15.51,14.11,14.71,0.8
15.51,14.11,14.71,0.8
15.52,14.11,14.71,0.8
15.52,14.11,14.71,0.8
15.53,14.11,14.71,0.8
15.53,14.11,14.71,0.8
15.54,14.11,14.71,0.8
15.54,14.11,14.71,0.8
15.55,14.11,14.71,0.8
15.55,14.11,14.71,0.8
15.55,14.11,14.71,0.8
15.56,14.11,14.71,0.8
15.56,14.11,14.71,0.8
15.57,14.11,14.71,0.8
15.57,14.11,14.71,0.8
15.58,14.11,14.71,0.8
15.58,14.11,14.71,0.8
15.59,14.11,14.71,0.8
15.59,14.11,14.71,0.8
15.6,14.11,14.71,0.8
15.6,14.11,14.71,0.8
15.6,14.11,14.71,0.8
15.61,14.11,14.71,0.8
15.61,14.11,14.71,0.8
15.62,14.11,14.71,0.8
15.62,14.11,14.71,0.8
15.63,14.11,14.71,0.8
15.63,14.11,14.71,0.8
15.64,14.11,14.71,0.8
15.64,14.11,14.71,0.8
15.64,14.11,14.71,0.8
15.65,14.11,14.71,0.8
15.65,14.11,14.71,0.8
15.66,14.11,14.71,0.8
15.66,14.11,14.71,0.8
15.67,14.11,14.71,0.8
15.67,14.11,14.71,0.8
15.68,14.11,14.71,0.8
15.68,14.11,14.71,0.8
15.69,14.11,14.71,0.8
15.69,14.11,14.71,0.8
15.69,14.11,14.71,0.8
15.7,14.11,14.71,0.8
15.7,14.11,14.71,0.8
15.71,14.11,14.71,0.8
15.71,14.11,14.71,0.8
15.72,14.11,14.71,0.8
15.72,14.11,14.71,0.8
15.73,14.11,14.71,0.8
15.73,14.11,14.71,0.8
15.73,14.11,14.71,0.8
15.74,14.11,14.71,0.8
15.74,14.11,14.71,0.8
15.75,14.11,14.71,0.8
15.75,14.11,14.71,0.8
15.76,14.11,14.71,0.8
15.76,14.11,14.71,0.8
15.77,14.11,14.71,0.8
15.77,14.11,14.71,0.8
15.78,14.11,14.71,0.8
15.78,14.11,14.71,0.8
15.78,14.11,14.71,0.8
15.79,14.11,14.71,0.8
15.79,14.11,14.71,0.8
15.8,14.11,14.71,0.8
15.8,14.11,14.71,0.8
15.81,14.11,14.71,0.8
15.81,14.11,14.71,0.8
15.82,14.11,14.71,0.8
15.82,14.11,14.71,0.8
15.82,14.11,14.71,0.8
15.83,14.11,14.71,0.8
15.83,14.11,14.7,0.8
15.84,14.11,14.7,0.8
15.84,14.11,14.7,0.8
15.85,14.11,14.7,0.8
15.85,14.11,14.7,0.8
15.86,14.11,14.7,0.8
15.86,14.11,14.7,0.8
15.87,14.11,14.7,0.8
15.87,14.11,14.7,0.8
15.87,14.11,14.7,0.8
15.88,14.11,14.7,0.8
15.88,14.11,14.7,0.8
15.89,14.11,14.7,0.8
15.89,14.11,14.7,0.8
15.9,14.11,14.7,0.8
15.9,14.11,14.7,0.8
15.91,14.11,14.7,0.8
15.91,14.11,14.7,0.8
15.91,14.11,14.7,0.8
15.92,14.11,14.7,0.8
15.92,14.11,14.7,0.8
15.93,14.11,14.7,0.8
15.93,14.11,14.7,0.8
15.94,14.11,14.7,0.8
15.94,14.11,14.7,0.8
15.95,14.11,14.7,0.8
15.95,14.11,14.7,0.8
15.96,14.11,14.7,0.8
15.96,14.11,14.7,0.8
15.96,14.11,14.7,0.8
15.97,14.11,14.7,0.8
15.97,14.11,14.7,0.8
15.98,14.11,14.7,0.8
15.98,14.11,14.7,0.8
15.99,14.11,14.7,0.8
15.99,14.11,14.7,0.8
16.0,14.11,14.7,0.8
16.0,14.11,14.7,0.8
16.01,14.11,14.7,0.8
16.01,14.11,14.7,0.8
16.01,14.11,14.7,0.8
16.02,14.11,14.7,0.8
16.02,14.11,14.7,0.8
16.03,14.11,14.7,0.8
16.03,14.11,14.7,0.8
16.04,14.11,14.7,0.8
16.04,14.11,14.7,0.8
16.05,14.11,14.7,0.8
16.05,14.11,14.7,0.8
16.05,14.11,14.7,0.8
16.06,14.11,14.7,0.8
16.06,14.11,14.7,0.8
16.07,14.11,14.7,0.8
16.07,14.11,14.7,0.8
16.08,14.11,14.7,0.8
16.08,14.11,14.7,0.8
16.09,14.11,14.7,0.8
16.09,14.11,14.7,0.8
16.1,14.11,14.7,0.8
16.1,14.11,14.7,0.8
16.1,14.11,14.7,0.8
16.11,14.11,14.7,0.8
16.11,14.11,14.7,0.8
16.12,14.11,14.7,0.8
16.12,14.11,14.7,0.8
16.13,14.11,14.7,0.8
16.13,14.11,14.7,0.8
16.14,14.11,14.7,0.8
16.14,14.11,14.7,0.8
16.14,14.11,14.7,0.8
16.15,14.11,14.7,0.8
16.15,14.11,14.7,0.8
16.16,14.11,14.7,0.8
16.16,14.11,14.7,0.8
16.17,14.11,14.7,0.8
16.17,14.11,14.7,0.8
16.18,14.11,14.7,0.8
16.18,14.11,14.7,0.8
16.19,14.11,14.7,0.8
16.19,14.11,14.7,0.8
16.19,14.11,14.69,0.8
16.2,14.11,14.69,0.8
16.2,14.11,14.69,0.8
16.21,14.11,14.69,0.8
16.21,14.11,14.69,0.8
16.22,14.11,14.69,0.8
16.22,14.11,14.69,0.8
16.23,14.11,14.69,0.8
16.23,14.11,14.69,0.8
16.23,14.11,14.69,0.8
16.24,14.11,14.69,0.8
16.24,14.11,14.69,0.8
16.25,14.11,14.69,0.8
16.25,14.11,14.69,0.8
16.26,14.11,14.69,0.8
16.26,14.11,14.69,0.8
16.27,14.11,14.69,0.8
16.27,14.11,14.69,0.8
16.28,14.11,14.69,0.8
16.28,14.11,14.69,0.8
16.28,14.11,14.69,0.8
16.29,14.11,14.69,0.8
16.29,14.11,14.69,0.8
16.3,14.11,14.69,0.8
16.3,14.11,14.69,0.8
16.31,14.11,14.69,0.8
16.31,14.11,14.69,0.8
16.32,14.11,14.69,0.8
16.32,14.11,14.69,0.8
16.32,14.11,14.69,0.8
16.33,14.11,14.69,0.8
16.33,14.11,14.69,0.8
16.34,14.11,14.69,0.8
16.34,14.11,14.69,0.8
16.35,14.11,14.69,0.8
16.35,14.11,14.69,0.8
16.36,14.11,14.69,0.8
16.36,14.11,14.69,0.8
16.37,14.11,14.69,0.8
16.37,14.11,14.69,0.8
16.37,14.11,14.69,0.8
16.38,14.11,14.69,0.8
16.38,14.11,14.69,0.8
16.39,14.11,14.69,0.8
16.39,14.11,14.69,0.8
16.4,14.11,14.69,0.8
16.4,14.11,14.69,0.8
16.41,14.11,14.69,0.8
16.41,14.11,14.69,0.8
16.41,14.11,14.69,0.8
16.42,14.11,14.69,0.8
16.42,14.11,14.69,0.8
16.43,14.11,14.69,0.8
16.43,14.11,14.69,0.8
16.44,14.11,14.69,0.8
16.44,14.11,14.69,0.8
16.45,14.11,14.69,0.8
16.45,14.11,14.69,0.8
16.46,14.11,14.69,0.8
16.46,14.11,14.69,0.8
16.46,14.11,14.69,0.8
16.47,14.11,14.69,0.8
16.47,14.11,14.69,0.8
16.48,14.11,14.69,0.8
16.48,14.11,14.69,0.8
16.49,14.11,14.69,0.8
16.49,14.11,14.69,0.8
16.5,14.11,14.69,0.8
16.5,14.11,14.69,0.8
16.5,14.11,14.69,0.8
16.51,14.11,14.69,0.8
16.51,14.11,14.69,0.8
16.52,14.11,14.69,0.8
16.52,14.11,14.69,0.8
16.53,14.11,14.69,0.8
16.53,14.11,14.69,0.8
16.54,14.11,14.69,0.8
16.54,14.11,14.69,0.8
16.55,14.11,14.69,0.8
16.55,14.11,14.69,0.8
16.55,14.11,14.68,0.8
16.56,14.11,14.68,0.8
16.56,14.11,14.68,0.8
16.57,14.11,14.68,0.8
16.57,14.11,14.68,0.8
16.58,14.11,14.68,0.8
16.58,14.11,14.68,0.8
16.59,14.11,14.68,0.8
16.59,14.11,14.68,0.8
16.59,14.11,14.68,0.8
16.6,14.11,14.68,0.8
16.6,14.11,14.68,0.8
16.61,14.11,14.68,0.8
16.61,14.11,14.68,0.8
16.62,14.11,14.68,0.8
16.62,14.11,14.68,0.8
16.63,14.11,14.68,0.8
16.63,14.11,14.68,0.8
16.64,14.11,14.68,0.8
16.64,14.11,14.68,0.8
16.64,14.11,14.68,0.8
16.65,14.11,14.68,0.8
16.65,14.11,14.68,0.8
16.66,14.11,14.68,0.8
16.66,14.11,14.68,0.8
16.67,14.11,14.68,0.8
16.67,14.11,14.68,0.8
16.68,14.11,14.68,0.8
16.68,14.11,14.68,0.8
16.69,14.11,14.68,0.8
16.69,14.11,14.68,0.8
16.69,14.11,14.68,0.8
16.7,14.11,14.68,0.8
16.7,14.11,14.68,0.8
16.71,14.11,14.68,0.8
16.71,14.11,14.68,0.8
16.72,14.11,14.68,0.8
16.72,14.11,14.68,0.8
16.73,14.11,14.68,0.8
16.73,14.11,14.68,0.8
16.73,14.11,14.68,0.8
16.74,14.11,14.68,0.8
16.74,14.11,14.68,0.8
16.75,14.11,14.68,0.8
16.75,14.11,14.68,0.8
16.76,14.11,14.68,0.8
16.76,14.11,14.68,0.8
16.77,14.11,14.68,0.8
16.77,14.11,14.68,0.8
16.78,14.11,14.68,0.8
16.78,14.11,14.68,0.8
16.78,14.11,14.68,0.8
16.79,14.11,14.68,0.8
16.79,14.11,14.68,0.8
16.8,14.11,14.68,0.8
16.8,14.11,14.68,0.8
16.81,14.11,14.68,0.8
16.81,14.11,14.68,0.8
16.82,14.11,14.68,0.8
16.82,14.11,14.68,0.8
16.82,14.11,14.68,0.8
16.83,14.11,14.68,0.8
16.83,14.11,14.68,0.8
16.84,14.11,14.68,0.8
16.84,14.11,14.68,0.8
16.85,14.11,14.68,0.8
16.85,14.11,14.68,0.8
16.86,14.11,14.68,0.8
16.86,14.11,14.68,0.8
16.87,14.11,14.68,0.8
16.87,14.11,14.68,0.8
16.87,14.11,14.68,0.8
16.88,14.11,14.68,0.8
16.88,14.11,14.68,0.8
16.89,14.11,14.68,0.8
16.89,14.11,14.68,0.8
16.9,14.11,14.68,0.8
16.9,14.11,14.68,0.8
16.91,14.11,14.68,0.8
16.91,14.11,14.68,0.8
16.91,14.11,14.67,0.8
16.92,14.11,14.67,0.8
16.92,14.11,14.67,0.8
16.93,14.11,14.67,0.8
16.93,14.11,14.67,0.8
16.94,14.11,14.67,0.8
16.94,14.11,14.67,0.8
16.95,14.11,14.67,0.8
16.95,14.11,14.67,0.8
16.96,14.11,14.67,0.8
16.96,14.11,14.67,0.8
16.96,14.11,14.67,0.8
16.97,14.11,14.67,0.8
16.97,14.11,14.67,0.8
16.98,14.11,14.67,0.8
16.98,14.11,14.67,0.8
16.99,14.11,14.67,0.8
16.99,14.11,14.67,0.8
17.0,14.11,14.67,0.8
17.0,14.11,14.67,0.8
17.0,14.11,14.67,0.8
17.01,14.11,14.67,0.8
17.01,14.11,14.67,0.8
17.02,14.11,14.67,0.8
17.02,14.11,14.67,0.8
17.03,14.11,14.67,0.8
17.03,14.11,14.67,0.8
17.04,14.11,14.67,0.8
17.04,14.11,14.67,0.8
17.05,14.11,14.67,0.8
17.05,14.11,14.67,0.8
17.05,14.11,14.67,0.8
17.06,14.11,14.67,0.8
17.06,14.11,14.67,0.8
17.07,14.11,14.67,0.8
17.07,14.11,14.67,0.8
17.08,14.11,14.67,0.8
17.08,14.11,14.67,0.8
17.09,14.11,14.67,0.8
17.09,14.11,14.67,0.8
17.09,14.11,14.67,0.8
17.1,14.11,14.67,0.8
17.1,14.11,14.67,0.8
17.11,14.11,14.67,0.8
17.11,14.11,14.67,0.8
17.12,14.11,14.67,0.8
17.12,14.11,14.67,0.8
17.13,14.11,14.67,0.8
17.13,14.11,14.67,0.8
17.14,14.11,14.67,0.8
17.14,14.11,14.67,0.8
17.14,14.11,14.67,0.8
17.15,14.11,14.67,0.8
17.15,14.11,14.67,0.8
17.16,14.11,14.67,0.8
17.16,14.11,14.67,0.8
17.17,14.11,14.67,0.8
17.17,14.11,14.67,0.8
17.18,14.11,14.67,0.8
17.18,14.11,14.67,0.8
17.18,14.11,14.67,0.8
17.19,14.11,14.67,0.8
17.19,14.11,14.67,0.8
17.2,14.11,14.67,0.8
17.2,14.11,14.67,0.8
17.21,14.11,14.67,0.8
17.21,14.11,14.67,0.8
17.22,14.11,14.67,0.8
17.22,14.11,14.67,0.8
17.23,14.11,14.67,0.8
17.23,14.11,14.67,0.8
17.23,14.11,14.67,0.8
17.24,14.11,14.67,0.8
17.24,14.11,14.67,0.8
17.25,14.11,14.67,0.8
17.25,14.11,14.67,0.8
17.26,14.11,14.67,0.8
17.26,14.11,14.67,0.8
17.27,14.11,14.67,0.8
17.27,14.11,14.67,0.8
17.27,14.11,14.66,0.8
17.28,14.11,14.66,0.8
17.28,14.11,14.66,0.8
17.29,14.11,14.66,0.8
17.29,14.11,14.66,0.8
17.3,14.11,14.66,0.8
17.3,14.11,14.66,0.8
17.31,14.11,14.66,0.8
17.31,14.11,14.66,0.8
17.32,14.11,14.66,0.8
17.32,14.11,14.66,0.8
17.32,14.11,14.66,0.8
17.33,14.11,14.66,0.8
17.33,14.11,14.66,0.8
17.34,14.11,14.66,0.8
17.34,14.11,14.66,0.8
17.35,14.11,14.66,0.8
17.35,14.11,14.66,0.8
17.36,14.11,14.66,0.8
17.36,14.11,14.66,0.8
17.36,14.11,14.66,0.8
17.37,14.11,14.66,0.8
17.37,14.11,14.66,0.8
17.38,14.11,14.66,0.8
17.38,14.11,14.66,0.8
17.39,14.11,14.66,0.8
17.39,14.11,14.66,0.8
17.4,14.11,14.66,0.8
17.4,14.11,14.66,0.8
17.41,14.11,14.66,0.8
17.41,14.11,14.66,0.8
17.41,14.11,14.66,0.8
17.42,14.11,14.66,0.8
17.42,14.11,14.66,0.8
17.43,14.11,14.66,0.8
17.43,14.11,14.66,0.8
17.44,14.11,14.66,0.8
17.44,14.11,14.66,0.8
17.45,14.11,14.66,0.8
17.45,14.11,14.66,0.8
17.45,14.11,14.66,0.8
17.46,14.11,14.66,0.8
17.46,14.11,14.66,0.8
17.47,14.11,14.66,0.8
17.47,14.11,14.66,0.8
17.48,14.11,14.66,0.8
17.48,14.11,14.66,0.8
17.49,14.11,14.66,0.8
17.49,14.11,14.66,0.8
17.5,14.11,14.66,0.8
17.5,14.11,14.66,0.8
17.5,14.11,14.66,0.8
17.51,14.11,14.66,0.8
17.51,14.11,14.66,0.8
17.52,14.11,14.66,0.8
17.52,14.11,14.66,0.8
17.53,14.11,14.66,0.8
17.53,14.11,14.66,0.8
17.54,14.11,14.66,0.8
17.54,14.11,14.66,0.8
17.54,14.11,14.66,0.8
17.55,14.11,14.66,0.8
17.55,14.11,14.66,0.8
17.56,14.11,14.66,0.8
17.56,14.11,14.66,0.8
17.57,14.11,14.66,0.8
17.57,14.11,14.66,0.8
17.58,14.11,14.66,0.8
17.58,14.11,14.66,0.8
17.59,14.11,14.66,0.8
17.59,14.11,14.66,0.8
17.59,14.11,14.66,0.8
17.6,14.11,14.66,0.8
17.6,14.11,14.66,0.8
17.61,14.11,14.66,0.8
17.61,14.11,14.66,0.8
17.62,14.11,14.66,0.8
17.62,14.11,14.66,0.8
17.63,14.11,14.66,0.8
17.63,14.11,14.66,0.8
17.63,14.11,14.65,0.8
17.64,14.11,14.65,0.8
17.64,14.11,14.65,0.8
17.65,14.11,14.65,0.8
17.65,14.11,14.65,0.8
17.66,14.11,14.65,0.8
17.66,14.11,14.65,0.8
17.67,14.11,14.65,0.8
17.67,14.11,14.65,0.8
17.68,14.11,14.65,0.8
17.68,14.11,14.65,0.8
17.68,14.11,14.65,0.8
17.69,14.11,14.65,0.8
17.69,14.11,14.65,0.8
17.7,14.11,14.65,0.8
17.7,14.11,14.65,0.8
17.71,14.11,14.65,0.8
17.71,14.11,14.65,0.8
17.72,14.11,14.65,0.8
17.72,14.11,14.65,0.8
17.72,14.11,14.65,0.8
17.73,14.11,14.65,0.8
17.73,14.11,14.65,0.8
17.74,14.11,14.65,0.8
17.74,14.11,14.65,0.8
17.75,14.11,14.65,0.8
17.75,14.11,14.65,0.8
17.76,14.11,14.65,0.8
17.76,14.11,14.65,0.8
17.77,14.11,14.65,0.8
17.77,14.11,14.65,0.8
17.77,14.11,14.65,0.8
17.78,14.11,14.65,0.8
17.78,14.11,14.65,0.8
17.79,14.11,14.65,0.8
17.79,14.11,14.65,0.8
17.8,14.11,14.65,0.8
17.8,14.11,14.65,0.8
17.81,14.11,14.65,0.8
17.81,14.11,14.65,0.8
17.82,14.11,14.65,0.8
17.82,14.11,14.65,0.8
17.82,14.11,14.65,0.8
17.83,14.11,14.65,0.8
17.83,14.11,14.65,0.8
17.84,14.11,14.65,0.8
17.84,14.11,14.65,0.8
17.85,14.11,14.65,0.8
17.85,14.11,14.65,0.8
17.86,14.11,14.65,0.8
17.86,14.11,14.65,0.8
17.86,14.11,14.65,0.8
17.87,14.11,14.65,0.8
17.87,14.11,14.65,0.8
17.88,14.11,14.65,0.8
17.88,14.11,14.65,0.8
17.89,14.11,14.65,0.8
17.89,14.11,14.65,0.8
17.9,14.11,14.65,0.8
17.9,14.11,14.65,0.8
17.91,14.11,14.65,0.8
17.91,14.11,14.65,0.8
17.91,14.11,14.65,0.8
17.92,14.11,14.65,0.8
17.92,14.11,14.65,0.8
17.93,14.11,14.65,0.8
17.93,14.11,14.65,0.8
17.94,14.11,14.65,0.8
17.94,14.11,14.65,0.8
17.95,14.11,14.65,0.8
17.95,14.11,14.65,0.8
17.95,14.11,14.65,0.8
17.96,14.11,14.65,0.8
17.96,14.11,14.65,0.8
17.97,14.11,14.65,0.8
17.97,14.11,14.65,0.8
17.98,14.11,14.65,0.8
17.98,14.11,14.65,0.8
17.99,14.11,14.65,0.8
17.99,14.11,14.65,0.8
17.99,14.11,14.64,0.8
18.0,14.11,14.64,0.8
18.0,14.11,14.64,0.8
18.01,14.11,14.64,0.8
18.01,14.11,14.64,0.8
18.02,14.11,14.64,0.8
18.02,14.11,14.64,0.8
18.03,14.11,14.64,0.8
18.03,14.11,14.64,0.8
18.04,14.11,14.64,0.8
18.04,14.11,14.64,0.8
18.04,14.11,14.64,0.8
18.05,14.11,14.64,0.8
18.05,14.11,14.64,0.8
18.06,14.11,14.64,0.8
18.06,14.11,14.64,0.8
18.07,14.11,14.64,0.8
18.07,14.11,14.64,0.8
18.08,14.11,14.64,0.8
18.08,14.11,14.64,0.8
18.09,14.11,14.64,0.8
18.09,14.11,14.64,0.8
18.09,14.11,14.64,0.8
18.1,14.11,14.64,0.8
18.1,14.11,14.64,0.8
18.11,14.11,14.64,0.8
18.11,14.11,14.64,0.8
18.12,14.11,14.64,0.8
18.12,14.11,14.64,0.8
18.13,14.11,14.64,0.8
18.13,14.11,14.64,0.8
18.13,14.11,14.64,0.8
18.14,14.11,14.64,0.8
18.14,14.11,14.64,0.8
18.15,14.11,14.64,0.8
18.15,14.11,14.64,0.8
18.16,14.11,14.64,0.8
18.16,14.11,14.64,0.8
18.17,14.11,14.64,0.8
18.17,14.11,14.64,0.8
18.18,14.11,14.64,0.8
18.18,14.11,14.64,0.8
18.18,14.11,14.64,0.8
18.19,14.11,14.64,0.8
18.19,14.11,14.64,0.8
18.2,14.11,14.64,0.8
18.2,14.11,14.64,0.8
18.21,14.11,14.64,0.8
18.21,14.11,14.64,0.8
18.22,14.11,14.64,0.8
18.22,14.11,14.64,0.8
18.22,14.11,14.64,0.8
18.23,14.11,14.64,0.8
18.23,14.11,14.64,0.8
18.24,14.11,14.64,0.8
18.24,14.11,14.64,0.8
18.25,14.11,14.64,0.8
18.25,14.11,14.64,0.8
18.26,14.11,14.64,0.8
18.26,14.11,14.64,0.8
18.27,14.11,14.64,0.8
18.27,14.11,14.64,0.8
18.27,14.11,14.64,0.8
18.28,14.11,14.64,0.8
18.28,14.11,14.64,0.8
18.29,14.11,14.64,0.8
18.29,14.11,14.64,0.8
18.3,14.11,14.64,0.8
18.3,14.11,14.64,0.8
18.31,14.11,14.64,0.8
18.31,14.11,14.64,0.8
18.31,14.11,14.64,0.8
18.32,14.11,14.64,0.8
18.32,14.11,14.64,0.8
18.33,14.11,14.64,0.8
18.33,14.11,14.64,0.8
18.34,14.11,14.64,0.8
18.34,14.11,14.64,0.8
18.35,14.11,14.64,0.8
18.35,14.11,14.64,0.8
18.36,14.11,14.63,0.8
18.36,14.11,14.63,0.8
18.36,14.11,14.63,0.8
18.37,14.11,14.63,0.8
18.37,14.11,14.63,0.8
18.38,14.11,14.63,0.8
18.38,14.11,14.63,0.8
18.39,14.11,14.63,0.8
18.39,14.11,14.63,0.8
18.4,14.11,14.63,0.8
18.4,14.11,14.63,0.8
18.4,14.11,14.63,0.8
18.41,14.11,14.63,0.8
18.41,14.11,14.63,0.8
18.42,14.11,14.63,0.8
18.42,14.11,14.63,0.8
18.43,14.11,14.63,0.8
18.43,14.11,14.63,0.8
18.44,14.11,14.63,0.8
18.44,14.11,14.63,0.8
18.45,14.11,14.63,0.8
18.45,14.11,14.63,0.8
18.45,14.11,14.63,0.8
18.46,14.11,14.63,0.8
18.46,14.11,14.63,0.8
18.47,14.11,14.63,0.8
18.47,14.11,14.63,0.8
18.48,14.11,14.63,0.8
18.48,14.11,14.63,0.8
18.49,14.11,14.63,0.8
18.49,14.11,14.63,0.8
18.49,14.11,14.63,0.8
18.5,14.11,14.63,0.8
18.5,14.11,14.63,0.8
18.51,14.11,14.63,0.8
18.51,14.11,14.63,0.8
18.52,14.11,14.63,0.8
18.52,14.11,14.63,0.8
18.53,14.11,14.63,0.8
18.53,14.11,14.63,0.8
18.54,14.11,14.63,0.8
18.54,14.11,14.63,0.8
18.54,14.11,14.63,0.8
18.55,14.11,14.63,0.8
18.55,14.11,14.63,0.8
18.56,14.11,14.63,0.8
18.56,14.11,14.63,0.8
18.57,14.11,14.63,0.8
18.57,14.11,14.63,0.8
18.58,14.11,14.63,0.8
18.58,14.11,14.63,0.8
18.58,14.11,14.63,0.8
18.59,14.11,14.63,0.8
18.59,14.11,14.63,0.8
18.6,14.11,14.63,0.8
18.6,14.11,14.63,0.8
18.61,14.11,14.63,0.8
18.61,14.11,14.63,0.8
18.62,14.11,14.63,0.8
18.62,14.11,14.63,0.8
18.62,14.11,14.63,0.8
18.63,14.11,14.63,0.8
18.63,14.11,14.63,0.8
18.64,14.11,14.63,0.8
18.64,14.11,14.63,0.8
18.65,14.11,14.63,0.8
18.65,14.11,14.63,0.8
18.66,14.11,14.63,0.8
18.66,14.11,14.63,0.8
18.67,14.11,14.63,0.8
18.67,14.11,14.63,0.8
18.67,14.11,14.63,0.8
18.68,14.11,14.63,0.8
18.68,14.11,14.63,0.8
18.69,14.11,14.63,0.8
18.69,14.11,14.63,0.8
18.7,14.11,14.63,0.8
18.7,14.11,14.63,0.8
18.71,14.11,14.63,0.8
18.71,14.11,14.63,0.8
18.72,14.11,14.62,0.8
18.72,14.11,14.62,0.8
18.72,14.11,14.62,0.8
18.73,14.11,14.62,0.8
18.73,14.11,14.62,0.8
18.74,14.11,14.62,0.8
18.74,14.11,14.62,0.8
18.75,14.11,14.62,0.8
18.75,14.11,14.62,0.8
18.76,14.11,14.62,0.8
18.76,14.11,14.62,0.8
18.76,14.11,14.62,0.8
18.77,14.11,14.62,0.8
18.77,14.11,14.62,0.8
18.78,14.11,14.62,0.8
18.78,14.11,14.62,0.8
18.79,14.11,14.62,0.8
18.79,14.11,14.62,0.8
18.8,14.11,14.62,0.8
18.8,14.11,14.62,0.8
18.81,14.11,14.62,0.8
18.81,14.11,14.62,0.8
18.81,14.11,14.62,0.8
18.82,14.11,14.62,0.8
18.82,14.11,14.62,0.8
18.83,14.11,14.62,0.8
18.83,14.11,14.62,0.8
18.84,14.11,14.62,0.8
18.84,14.11,14.62,0.8
18.85,14.11,14.62,0.8
18.85,14.11,14.62,0.8
18.85,14.11,14.62,0.8
18.86,14.11,14.62,0.8
18.86,14.11,14.62,0.8
18.87,14.11,14.62,0.8
18.87,14.11,14.62,0.8
18.88,14.11,14.62,0.8
18.88,14.11,14.62,0.8
18.89,14.11,14.62,0.8
18.89,14.11,14.62,0.8
18.9,14.11,14.62,0.8
18.9,14.11,14.62,0.8
18.9,14.11,14.62,0.8
18.91,14.11,14.62,0.8
18.91,14.11,14.62,0.8
18.92,14.11,14.62,0.8
18.92,14.11,14.62,0.8
