Temps,Altitude_Radar_m,Niveau_Reservoir_L,Indice_NDVI,Masse_Actuelle_kg
3.49,2.4,100.0,0.8,15.0
3.5,2.45,100.0,0.8,15.0
3.5,2.5,100.0,0.8,15.0
3.51,2.55,100.0,0.8,15.0
3.51,2.61,100.0,0.8,15.0
3.52,2.66,100.0,0.8,15.0
3.52,2.71,100.0,0.8,15.0
3.53,2.76,100.0,0.8,15.0
3.53,2.81,100.0,0.8,15.0
3.54,2.86,100.0,0.8,15.0
3.54,2.92,100.0,0.8,15.0
3.55,2.97,100.0,0.8,15.0
3.55,3.02,100.0,0.8,15.0
3.56,3.07,100.0,0.8,15.0
3.56,3.12,100.0,0.8,15.0
3.57,3.18,100.0,0.8,15.0
3.57,3.23,100.0,0.8,15.0
3.58,3.28,100.0,0.8,15.0
3.58,3.33,100.0,0.8,15.0
3.59,3.38,100.0,0.8,15.0
3.59,3.44,100.0,0.8,15.0
3.6,3.49,100.0,0.8,15.0
3.61,3.54,100.0,0.8,15.0
3.61,3.59,100.0,0.8,15.0
3.61,3.65,100.0,0.8,15.0
3.62,3.7,100.0,0.8,15.0
3.62,3.75,100.0,0.8,15.0
3.63,3.8,100.0,0.8,15.0
3.63,3.86,100.0,0.8,15.0
3.64,3.91,100.0,0.8,15.0
3.64,3.96,100.0,0.8,15.0
3.65,4.01,100.0,0.8,15.0
3.65,4.07,100.0,0.8,15.0
3.66,4.12,100.0,0.8,15.0
3.66,4.17,100.0,0.8,15.0
3.67,4.22,100.0,0.8,15.0
3.67,4.28,100.0,0.8,15.0
3.68,4.33,100.0,0.8,15.0
3.68,4.38,100.0,0.8,15.0
3.69,4.43,100.0,0.8,15.0
3.69,4.49,100.0,0.8,15.0
3.7,4.54,100.0,0.8,15.0
3.7,4.59,100.0,0.8,15.0
3.71,4.64,100.0,0.8,15.0
3.71,4.7,100.0,0.8,15.0
3.72,4.75,100.0,0.8,15.0
3.72,4.8,100.0,0.8,15.0
3.73,4.85,100.0,0.8,15.0
3.73,4.9,100.0,0.8,15.0
3.74,4.96,100.0,0.8,15.0
3.74,5.01,100.0,0.8,15.0
3.75,5.06,100.0,0.8,15.0
3.75,5.11,100.0,0.8,15.0
3.76,5.16,100.0,0.8,15.0
3.76,5.21,100.0,0.8,15.0
3.77,5.27,100.0,0.8,15.0
3.77,5.32,100.0,0.8,15.0
3.78,5.37,100.0,0.8,15.0
3.78,5.42,100.0,0.8,15.0
3.79,5.47,100.0,0.8,15.0
3.79,5.52,100.0,0.8,15.0
3.8,5.57,100.0,0.8,15.0
3.8,5.62,100.0,0.8,15.0
3.81,5.67,100.0,0.8,15.0
3.81,5.73,100.0,0.8,15.0
3.82,5.78,100.0,0.8,15.0
3.82,5.83,100.0,0.8,15.0
3.83,5.88,100.0,0.8,15.0
3.83,5.93,100.0,0.8,15.0
3.84,5.98,100.0,0.8,15.0
3.84,6.03,100.0,0.8,15.0
3.85,6.08,100.0,0.8,15.0
3.85,6.13,100.0,0.8,15.0
3.86,6.18,100.0,0.8,15.0
3.86,6.23,100.0,0.8,15.0
3.87,6.27,100.0,0.8,15.0
3.87,6.32,100.0,0.8,15.0
3.88,6.37,100.0,0.8,15.0
3.88,6.42,100.0,0.8,15.0
3.89,6.47,100.0,0.8,15.0
3.89,6.52,100.0,0.8,15.0
3.9,6.57,100.0,0.8,15.0
3.9,6.62,100.0,0.8,15.0
3.91,6.67,100.0,0.8,15.0
3.91,6.71,100.0,0.8,15.0
3.92,6.76,100.0,0.8,15.0
3.92,6.81,100.0,0.8,15.0
3.93,6.86,100.0,0.8,15.0
3.93,6.9,100.0,0.8,15.0
3.94,6.95,100.0,0.8,15.0
3.94,7.0,100.0,0.8,15.0
3.95,7.05,100.0,0.8,15.0
3.95,7.09,100.0,0.8,15.0
3.96,7.14,100.0,0.8,15.0
3.96,7.19,100.0,0.8,15.0
3.97,7.23,100.0,0.8,15.0
3.97,7.28,100.0,0.8,15.0
3.98,7.33,100.0,0.8,15.0
3.98,7.37,100.0,0.8,15.0
3.99,7.42,100.0,0.8,15.0
3.99,7.46,100.0,0.8,15.0
4.0,7.51,100.0,0.8,15.0
4.0,7.56,100.0,0.8,15.0
4.01,7.6,100.0,0.8,15.0
4.01,7.65,100.0,0.8,15.0
4.02,7.69,100.0,0.8,15.0
4.02,7.74,100.0,0.8,15.0
4.03,7.78,100.0,0.8,15.0
4.04,7.83,100.0,0.8,15.0
4.04,7.87,100.0,0.8,15.0
4.04,7.91,100.0,0.8,15.0
4.05,7.96,100.0,0.8,15.0
4.05,8.0,100.0,0.8,15.0
4.06,8.04,100.0,0.8,15.0
4.06,8.09,100.0,0.8,15.0
4.07,8.13,100.0,0.8,15.0
4.07,8.17,100.0,0.8,15.0
4.08,8.22,100.0,0.8,15.0
4.08,8.26,100.0,0.8,15.0
4.09,8.3,100.0,0.8,15.0
4.09,8.35,100.0,0.8,15.0
4.1,8.39,100.0,0.8,15.0
4.1,8.43,100.0,0.8,15.0
4.11,8.47,100.0,0.8,15.0
4.11,8.51,100.0,0.8,15.0
4.12,8.56,100.0,0.8,15.0
4.12,8.6,100.0,0.8,15.0
4.13,8.64,100.0,0.8,15.0
4.14,8.68,100.0,0.8,15.0
4.14,8.72,100.0,0.8,15.0
4.14,8.76,100.0,0.8,15.0
4.15,8.8,100.0,0.8,15.0
4.15,8.84,100.0,0.8,15.0
4.16,8.88,100.0,0.8,15.0
4.16,8.92,100.0,0.8,15.0
4.17,8.96,100.0,0.8,15.0
4.17,9.0,100.0,0.8,15.0
4.18,9.04,100.0,0.8,15.0
4.18,9.08,100.0,0.8,15.0
4.19,9.12,100.0,0.8,15.0
4.19,9.16,100.0,0.8,15.0
4.2,9.2,100.0,0.8,15.0
4.2,9.23,100.0,0.8,15.0
4.21,9.27,100.0,0.8,15.0
4.21,9.31,100.0,0.8,15.0
4.22,9.35,100.0,0.8,15.0
4.22,9.39,100.0,0.8,15.0
4.23,9.42,100.0,0.8,15.0
4.23,9.46,100.0,0.8,15.0
4.24,9.5,100.0,0.8,15.0
4.24,9.53,100.0,0.8,15.0
4.25,9.57,100.0,0.8,15.0
4.25,9.61,100.0,0.8,15.0
4.26,9.64,100.0,0.8,15.0
4.26,9.68,100.0,0.8,15.0
4.27,9.72,100.0,0.8,15.0
4.27,9.75,100.0,0.8,15.0
4.28,9.79,100.0,0.8,15.0
4.29,9.82,100.0,0.8,15.0
4.29,9.86,100.0,0.8,15.0
4.3,9.89,100.0,0.8,15.0
4.3,9.93,100.0,0.8,15.0
4.31,9.96,100.0,0.8,15.0
4.31,10.0,100.0,0.8,15.0
4.32,10.03,100.0,0.8,15.0
4.32,10.07,100.0,0.8,15.0
4.33,10.1,100.0,0.8,15.0
4.33,10.13,100.0,0.8,15.0
4.34,10.17,100.0,0.8,15.0
4.34,10.2,100.0,0.8,15.0
4.35,10.23,100.0,0.8,15.0
4.35,10.27,100.0,0.8,15.0
4.36,10.3,100.0,0.8,15.0
4.36,10.33,100.0,0.8,15.0
4.37,10.37,100.0,0.8,15.0
4.37,10.4,100.0,0.8,15.0
4.38,10.43,100.0,0.8,15.0
4.38,10.46,100.0,0.8,15.0
4.39,10.49,100.0,0.8,15.0
4.39,10.53,100.0,0.8,15.0
4.4,10.56,100.0,0.8,15.0
4.4,10.59,100.0,0.8,15.0
4.41,10.62,100.0,0.8,15.0
4.41,10.65,100.0,0.8,15.0
4.42,10.68,100.0,0.8,15.0
4.42,10.71,100.0,0.8,15.0
4.43,10.74,100.0,0.8,15.0
4.43,10.77,100.0,0.8,15.0
4.44,10.8,100.0,0.8,15.0
4.44,10.83,100.0,0.8,15.0
4.45,10.86,100.0,0.8,15.0
4.45,10.89,100.0,0.8,15.0
4.46,10.92,100.0,0.8,15.0
4.47,10.95,100.0,0.8,15.0
4.47,10.98,100.0,0.8,15.0
4.48,11.0,100.0,0.8,15.0
4.48,11.03,100.0,0.8,15.0
4.49,11.06,100.0,0.8,15.0
4.49,11.09,100.0,0.8,15.0
4.5,11.12,100.0,0.8,15.0
4.5,11.14,100.0,0.8,15.0
4.51,11.17,100.0,0.8,15.0
4.51,11.2,100.0,0.8,15.0
4.52,11.23,100.0,0.8,15.0
4.52,11.25,100.0,0.8,15.0
4.53,11.28,100.0,0.8,15.0
4.53,11.31,100.0,0.8,15.0
4.54,11.33,100.0,0.8,15.0
4.55,11.36,100.0,0.8,15.0
4.55,11.39,100.0,0.8,15.0
4.56,11.41,100.0,0.8,15.0
4.56,11.44,100.0,0.8,15.0
4.57,11.46,100.0,0.8,15.0
4.57,11.49,100.0,0.8,15.0
4.58,11.51,100.0,0.8,15.0
4.58,11.54,100.0,0.8,15.0
4.59,11.56,100.0,0.8,15.0
4.59,11.59,100.0,0.8,15.0
4.6,11.61,100.0,0.8,15.0
4.6,11.64,100.0,0.8,15.0
4.61,11.66,100.0,0.8,15.0
4.61,11.68,100.0,0.8,15.0
4.62,11.71,100.0,0.8,15.0
4.62,11.73,100.0,0.8,15.0
4.63,11.76,100.0,0.8,15.0
4.63,11.78,100.0,0.8,15.0
4.64,11.8,100.0,0.8,15.0
4.64,11.82,100.0,0.8,15.0
4.65,11.85,100.0,0.8,15.0
4.66,11.87,100.0,0.8,15.0
4.66,11.89,100.0,0.8,15.0
4.67,11.91,100.0,0.8,15.0
4.67,11.94,100.0,0.8,15.0
4.68,11.96,100.0,0.8,15.0
4.68,11.98,100.0,0.8,15.0
4.68,12.0,100.0,0.8,15.0
4.69,12.02,100.0,0.8,15.0
4.69,12.04,100.0,0.8,15.0
4.7,12.07,100.0,0.8,15.0
4.71,12.09,100.0,0.8,15.0
4.71,12.11,100.0,0.8,15.0
4.72,12.13,100.0,0.8,15.0
4.72,12.15,100.0,0.8,15.0
4.73,12.17,100.0,0.8,15.0
4.73,12.19,100.0,0.8,15.0
4.74,12.21,100.0,0.8,15.0
4.74,12.23,100.0,0.8,15.0
4.75,12.25,100.0,0.8,15.0
4.75,12.27,100.0,0.8,15.0
4.76,12.29,100.0,0.8,15.0
4.76,12.31,100.0,0.8,15.0
4.77,12.33,100.0,0.8,15.0
4.77,12.34,100.0,0.8,15.0
4.77,12.36,100.0,0.8,15.0
4.78,12.38,100.0,0.8,15.0
4.79,12.4,100.0,0.8,15.0
4.79,12.42,100.0,0.8,15.0
4.8,12.44,100.0,0.8,15.0
4.8,12.45,100.0,0.8,15.0
4.8,12.47,100.0,0.8,15.0
4.81,12.49,100.0,0.8,15.0
4.82,12.51,100.0,0.8,15.0
4.82,12.52,100.0,0.8,15.0
4.83,12.54,100.0,0.8,15.0
4.83,12.56,100.0,0.8,15.0
4.84,12.57,100.0,0.8,15.0
4.84,12.59,100.0,0.8,15.0
4.85,12.61,100.0,0.8,15.0
4.85,12.62,100.0,0.8,15.0
4.86,12.64,100.0,0.8,15.0
4.86,12.66,100.0,0.8,15.0
4.87,12.67,100.0,0.8,15.0
4.87,12.69,100.0,0.8,15.0
4.88,12.7,100.0,0.8,15.0
4.88,12.72,100.0,0.8,15.0
4.89,12.73,100.0,0.8,15.0
4.89,12.75,100.0,0.8,15.0
4.9,12.76,100.0,0.8,15.0
4.9,12.78,100.0,0.8,15.0
4.91,12.79,100.0,0.8,15.0
4.91,12.81,100.0,0.8,15.0
4.92,12.82,100.0,0.8,15.0
4.93,12.84,100.0,0.8,15.0
4.93,12.85,100.0,0.8,15.0
4.94,12.87,100.0,0.8,15.0
4.94,12.88,100.0,0.8,15.0
4.95,12.89,100.0,0.8,15.0
4.95,12.91,100.0,0.8,15.0
4.96,12.92,100.0,0.8,15.0
4.96,12.93,100.0,0.8,15.0
4.97,12.95,100.0,0.8,15.0
4.97,12.96,100.0,0.8,15.0
4.98,12.97,100.0,0.8,15.0
4.98,12.99,100.0,0.8,15.0
4.99,13.0,100.0,0.8,15.0
5.0,13.01,100.0,0.8,15.0
5.0,13.02,100.0,0.8,15.0
5.01,13.04,100.0,0.8,15.0
5.01,13.05,100.0,0.8,15.0
5.01,13.06,100.0,0.8,15.0
5.02,13.07,100.0,0.8,15.0
5.03,13.08,100.0,0.8,15.0
5.03,13.1,100.0,0.8,15.0
5.04,13.11,100.0,0.8,15.0
5.04,13.12,100.0,0.8,15.0
5.05,13.13,100.0,0.8,15.0
5.05,13.14,100.0,0.8,15.0
5.06,13.15,100.0,0.8,15.0
5.06,13.16,100.0,0.8,15.0
5.07,13.17,100.0,0.8,15.0
5.07,13.19,100.0,0.8,15.0
5.08,13.2,100.0,0.8,15.0
5.08,13.21,100.0,0.8,15.0
5.09,13.22,100.0,0.8,15.0
5.09,13.23,100.0,0.8,15.0
5.09,13.24,100.0,0.8,15.0
5.1,13.25,100.0,0.8,15.0
5.1,13.26,100.0,0.8,15.0
5.11,13.27,100.0,0.8,15.0
5.12,13.28,100.0,0.8,15.0
5.12,13.29,100.0,0.8,15.0
5.13,13.29,100.0,0.8,15.0
5.13,13.3,100.0,0.8,15.0
5.14,13.31,100.0,0.8,15.0
5.14,13.32,100.0,0.8,15.0
5.15,13.33,100.0,0.8,15.0
5.15,13.34,100.0,0.8,15.0
5.16,13.35,100.0,0.8,15.0
5.16,13.36,100.0,0.8,15.0
5.17,13.37,100.0,0.8,15.0
5.17,13.37,100.0,0.8,15.0
5.18,13.38,100.0,0.8,15.0
5.18,13.39,100.0,0.8,15.0
5.19,13.4,100.0,0.8,15.0
5.19,13.41,100.0,0.8,15.0
5.2,13.41,100.0,0.8,15.0
5.2,13.42,100.0,0.8,15.0
5.21,13.43,100.0,0.8,15.0
5.21,13.44,100.0,0.8,15.0
5.22,13.44,100.0,0.8,15.0
5.22,13.45,100.0,0.8,15.0
5.23,13.46,100.0,0.8,15.0
5.23,13.47,100.0,0.8,15.0
5.24,13.47,100.0,0.8,15.0
5.24,13.48,100.0,0.8,15.0
5.25,13.49,100.0,0.8,15.0
5.25,13.49,100.0,0.8,15.0
5.26,13.5,100.0,0.8,15.0
5.26,13.51,100.0,0.8,15.0
0.0,13.51,100.0,0.8,15.0
0.01,13.52,100.0,0.8,15.0
0.01,13.52,100.0,0.8,15.0
0.02,13.53,100.0,0.8,15.0
0.03,13.54,100.0,0.8,15.0
0.03,13.54,100.0,0.8,15.0
0.04,13.55,100.0,0.8,15.0
0.04,13.55,100.0,0.8,15.0
0.05,13.56,100.0,0.8,15.0
0.05,13.56,100.0,0.8,15.0
0.06,13.57,100.0,0.8,15.0
0.06,13.58,100.0,0.8,15.0
0.07,13.58,99.9,0.8,15.0
0.07,13.59,99.9,0.8,15.0
0.08,13.59,99.9,0.8,15.0
0.08,13.6,99.9,0.8,15.0
0.09,13.6,99.9,0.8,15.0
0.09,13.61,99.9,0.8,15.0
0.1,13.61,99.9,0.8,15.0
0.1,13.61,99.9,0.8,15.0
0.11,13.62,99.9,0.8,15.0
0.11,13.62,99.9,0.8,15.0
0.12,13.63,99.9,0.8,15.0
0.12,13.63,99.9,0.8,15.0
0.13,13.64,99.9,0.8,14.99
0.13,13.64,99.9,0.8,14.99
0.14,13.64,99.9,0.8,14.99
0.14,13.65,99.9,0.8,14.99
0.15,13.65,99.9,0.8,14.99
0.15,13.66,99.9,0.8,14.99
0.16,13.66,99.9,0.8,14.99
0.17,13.66,99.9,0.8,14.99
0.17,13.67,99.9,0.8,14.99
0.17,13.67,99.9,0.8,14.99
0.18,13.67,99.9,0.8,14.99
0.19,13.68,99.9,0.8,14.99
0.19,13.68,99.8,0.8,14.99
0.2,13.68,99.8,0.8,14.99
0.2,13.69,99.8,0.8,14.99
0.21,13.69,99.8,0.8,14.99
0.21,13.69,99.8,0.8,14.99
0.22,13.7,99.8,0.8,14.99
0.22,13.7,99.8,0.8,14.99
0.23,13.7,99.8,0.8,14.99
0.23,13.7,99.8,0.8,14.99
0.24,13.71,99.8,0.8,14.99
0.24,13.71,99.8,0.8,14.99
0.25,13.71,99.8,0.8,14.99
0.25,13.71,99.8,0.8,14.99
0.26,13.72,99.8,0.8,14.99
0.26,13.72,99.8,0.8,14.99
0.27,13.72,99.8,0.8,14.99
0.27,13.72,99.8,0.8,14.99
0.28,13.72,99.8,0.8,14.99
0.28,13.73,99.8,0.8,14.99
0.28,13.73,99.8,0.8,14.99
0.29,13.73,99.8,0.8,14.99
0.29,13.73,99.8,0.8,14.99
0.3,13.73,99.8,0.8,14.99
0.31,13.74,99.8,0.8,14.99
0.31,13.74,99.7,0.8,14.99
0.32,13.74,99.7,0.8,14.99
0.32,13.74,99.7,0.8,14.99
0.32,13.74,99.7,0.8,14.99
0.33,13.74,99.7,0.8,14.99
0.33,13.74,99.7,0.8,14.99
0.34,13.75,99.7,0.8,14.99
0.34,13.75,99.7,0.8,14.99
0.35,13.75,99.7,0.8,14.99
0.35,13.75,99.7,0.8,14.99
0.36,13.75,99.7,0.8,14.99
0.36,13.75,99.7,0.8,14.99
0.37,13.75,99.7,0.8,14.98
0.37,13.75,99.7,0.8,14.98
0.38,13.75,99.7,0.8,14.98
0.38,13.75,99.7,0.8,14.98
0.39,13.75,99.7,0.8,14.98
0.39,13.76,99.7,0.8,14.98
0.4,13.76,99.7,0.8,14.98
0.4,13.76,99.7,0.8,14.98
0.41,13.76,99.7,0.8,14.98
0.41,13.76,99.7,0.8,14.98
0.42,13.76,99.7,0.8,14.98
0.42,13.76,99.7,0.8,14.98
0.43,13.76,99.6,0.8,14.98
0.43,13.76,99.6,0.8,14.98
0.44,13.76,99.6,0.8,14.98
0.44,13.76,99.6,0.8,14.98
0.45,13.76,99.6,0.8,14.98
0.45,13.76,99.6,0.8,14.98
0.46,13.76,99.6,0.8,14.98
0.46,13.76,99.6,0.8,14.98
0.47,13.76,99.6,0.8,14.98
0.47,13.76,99.6,0.8,14.98
0.48,13.76,99.6,0.8,14.98
0.48,13.76,99.6,0.8,14.98
0.49,13.76,99.6,0.8,14.98
0.49,13.76,99.6,0.8,14.98
0.5,13.76,99.6,0.8,14.98
0.5,13.76,99.6,0.8,14.98
0.51,13.76,99.6,0.8,14.98
0.51,13.76,99.6,0.8,14.98
0.52,13.75,99.6,0.8,14.98
0.52,13.75,99.6,0.8,14.98
0.53,13.75,99.6,0.8,14.98
0.53,13.75,99.6,0.8,14.98
0.54,13.75,99.6,0.8,14.98
0.54,13.75,99.6,0.8,14.98
0.55,13.75,99.5,0.8,14.98
0.55,13.75,99.5,0.8,14.98
0.56,13.75,99.5,0.8,14.98
0.56,13.75,99.5,0.8,14.98
0.57,13.75,99.5,0.8,14.98
0.58,13.75,99.5,0.8,14.98
0.58,13.74,99.5,0.8,14.98
0.58,13.74,99.5,0.8,14.98
0.59,13.74,99.5,0.8,14.98
0.59,13.74,99.5,0.8,14.98
0.6,13.74,99.5,0.8,14.98
0.6,13.74,99.5,0.8,14.98
0.61,13.74,99.5,0.8,14.97
0.61,13.74,99.5,0.8,14.97
0.62,13.74,99.5,0.8,14.97
0.63,13.73,99.5,0.8,14.97
0.63,13.73,99.5,0.8,14.97
0.64,13.73,99.5,0.8,14.97
0.64,13.73,99.5,0.8,14.97
0.65,13.73,99.5,0.8,14.97
0.65,13.73,99.5,0.8,14.97
0.66,13.73,99.5,0.8,14.97
0.66,13.72,99.5,0.8,14.97
0.67,13.72,99.5,0.8,14.97
0.67,13.72,99.4,0.8,14.97
0.68,13.72,99.4,0.8,14.97
0.68,13.72,99.4,0.8,14.97
0.69,13.72,99.4,0.8,14.97
0.69,13.71,99.4,0.8,14.97
0.7,13.71,99.4,0.8,14.97
0.7,13.71,99.4,0.8,14.97
0.71,13.71,99.4,0.8,14.97
0.71,13.71,99.4,0.8,14.97
0.72,13.71,99.4,0.8,14.97
0.72,13.7,99.4,0.8,14.97
0.73,13.7,99.4,0.8,14.97
0.73,13.7,99.4,0.8,14.97
0.74,13.7,99.4,0.8,14.97
0.74,13.7,99.4,0.8,14.97
0.75,13.69,99.4,0.8,14.97
0.75,13.69,99.4,0.8,14.97
0.76,13.69,99.4,0.8,14.97
0.76,13.69,99.4,0.8,14.97
0.77,13.69,99.4,0.8,14.97
0.77,13.68,99.4,0.8,14.97
0.78,13.68,99.4,0.8,14.97
0.78,13.68,99.4,0.8,14.97
0.79,13.68,99.4,0.8,14.97
0.79,13.68,99.3,0.8,14.97
0.8,13.67,99.3,0.8,14.97
0.8,13.67,99.3,0.8,14.97
0.81,13.67,99.3,0.8,14.97
0.81,13.67,99.3,0.8,14.97
0.82,13.66,99.3,0.8,14.97
0.82,13.66,99.3,0.8,14.97
0.83,13.66,99.3,0.8,14.97
0.83,13.66,99.3,0.8,14.97
0.84,13.66,99.3,0.8,14.97
0.84,13.65,99.3,0.8,14.97
0.85,13.65,99.3,0.8,14.97
0.85,13.65,99.3,0.8,14.96
0.86,13.65,99.3,0.8,14.96
0.86,13.64,99.3,0.8,14.96
0.87,13.64,99.3,0.8,14.96
0.87,13.64,99.3,0.8,14.96
0.87,13.64,99.3,0.8,14.96
0.88,13.63,99.3,0.8,14.96
0.88,13.63,99.3,0.8,14.96
0.89,13.63,99.3,0.8,14.96
0.89,13.63,99.3,0.8,14.96
0.9,13.62,99.3,0.8,14.96
0.91,13.62,99.3,0.8,14.96
0.91,13.62,99.2,0.8,14.96
0.91,13.62,99.2,0.8,14.96
0.92,13.61,99.2,0.8,14.96
0.92,13.61,99.2,0.8,14.96
0.93,13.61,99.2,0.8,14.96
0.94,13.61,99.2,0.8,14.96
0.94,13.6,99.2,0.8,14.96
0.95,13.6,99.2,0.8,14.96
0.95,13.6,99.2,0.8,14.96
0.95,13.6,99.2,0.8,14.96
0.96,13.59,99.2,0.8,14.96
0.96,13.59,99.2,0.8,14.96
0.97,13.59,99.2,0.8,14.96
0.98,13.59,99.2,0.8,14.96
0.98,13.58,99.2,0.8,14.96
0.98,13.58,99.2,0.8,14.96
0.99,13.58,99.2,0.8,14.96
0.99,13.58,99.2,0.8,14.96
1.0,13.57,99.2,0.8,14.96
1.01,13.57,99.2,0.8,14.96
1.01,13.57,99.2,0.8,14.96
1.02,13.56,99.2,0.8,14.96
1.02,13.56,99.2,0.8,14.96
1.03,13.56,99.2,0.8,14.96
1.03,13.56,99.1,0.8,14.96
1.04,13.55,99.1,0.8,14.96
1.04,13.55,99.1,0.8,14.96
1.05,13.55,99.1,0.8,14.96
1.05,13.55,99.1,0.8,14.96
1.06,13.54,99.1,0.8,14.96
1.06,13.54,99.1,0.8,14.96
1.07,13.54,99.1,0.8,14.96
1.07,13.54,99.1,0.8,14.96
1.08,13.53,99.1,0.8,14.96
1.08,13.53,99.1,0.8,14.96
1.09,13.53,99.1,0.8,14.96
1.09,13.52,99.1,0.8,14.95
1.09,13.52,99.1,0.8,14.95
1.1,13.52,99.1,0.8,14.95
1.1,13.52,99.1,0.8,14.95
1.11,13.51,99.1,0.8,14.95
1.11,13.51,99.1,0.8,14.95
1.12,13.51,99.1,0.8,14.95
1.12,13.51,99.1,0.8,14.95
1.13,13.5,99.1,0.8,14.95
1.13,13.5,99.1,0.8,14.95
1.14,13.5,99.1,0.8,14.95
1.15,13.49,99.1,0.8,14.95
1.15,13.49,99.0,0.8,14.95
1.16,13.49,99.0,0.8,14.95
1.16,13.49,99.0,0.8,14.95
1.16,13.48,99.0,0.8,14.95
1.17,13.48,99.0,0.8,14.95
1.18,13.48,99.0,0.8,14.95
1.18,13.48,99.0,0.8,14.95
1.18,13.47,99.0,0.8,14.95
1.19,13.47,99.0,0.8,14.95
1.2,13.47,99.0,0.8,14.95
1.2,13.46,99.0,0.8,14.95
1.21,13.46,99.0,0.8,14.95
1.21,13.46,99.0,0.8,14.95
1.22,13.46,99.0,0.8,14.95
1.22,13.45,99.0,0.8,14.95
1.23,13.45,99.0,0.8,14.95
1.23,13.45,99.0,0.8,14.95
1.24,13.45,99.0,0.8,14.95
1.24,13.44,99.0,0.8,14.95
1.25,13.44,99.0,0.8,14.95
1.25,13.44,99.0,0.8,14.95
1.26,13.43,99.0,0.8,14.95
1.26,13.43,99.0,0.8,14.95
1.27,13.43,99.0,0.8,14.95
1.27,13.43,98.9,0.8,14.95
1.28,13.42,98.9,0.8,14.95
1.28,13.42,98.9,0.8,14.95
1.29,13.42,98.9,0.8,14.95
1.29,13.42,98.9,0.8,14.95
1.3,13.41,98.9,0.8,14.95
1.3,13.41,98.9,0.8,14.95
1.31,13.41,98.9,0.8,14.95
1.31,13.41,98.9,0.8,14.95
1.32,13.4,98.9,0.8,14.95
1.32,13.4,98.9,0.8,14.95
1.33,13.4,98.9,0.8,14.95
1.33,13.39,98.9,0.8,14.94
1.34,13.39,98.9,0.8,14.94
1.34,13.39,98.9,0.8,14.94
1.35,13.39,98.9,0.8,14.94
1.35,13.38,98.9,0.8,14.94
1.36,13.38,98.9,0.8,14.94
1.36,13.38,98.9,0.8,14.94
1.37,13.38,98.9,0.8,14.94
1.37,13.37,98.9,0.8,14.94
1.38,13.37,98.9,0.8,14.94
1.38,13.37,98.9,0.8,14.94
1.39,13.37,98.9,0.8,14.94
1.39,13.36,98.8,0.8,14.94
1.4,13.36,98.8,0.8,14.94
1.4,13.36,98.8,0.8,14.94
1.41,13.36,98.8,0.8,14.94
1.41,13.35,98.8,0.8,14.94
1.42,13.35,98.8,0.8,14.94
1.42,13.35,98.8,0.8,14.94
1.43,13.35,98.8,0.8,14.94
1.43,13.34,98.8,0.8,14.94
1.44,13.34,98.8,0.8,14.94
1.44,13.34,98.8,0.8,14.94
1.45,13.34,98.8,0.8,14.94
1.45,13.33,98.8,0.8,14.94
1.46,13.33,98.8,0.8,14.94
1.46,13.33,98.8,0.8,14.94
1.47,13.33,98.8,0.8,14.94
1.48,13.32,98.8,0.8,14.94
1.48,13.32,98.8,0.8,14.94
1.48,13.32,98.8,0.8,14.94
1.49,13.32,98.8,0.8,14.94
1.49,13.32,98.8,0.8,14.94
1.5,13.31,98.8,0.8,14.94
1.51,13.31,98.8,0.8,14.94
1.51,13.31,98.8,0.8,14.94
1.52,13.31,98.7,0.8,14.94
1.52,13.3,98.7,0.8,14.94
1.52,13.3,98.7,0.8,14.94
1.53,13.3,98.7,0.8,14.94
1.54,13.3,98.7,0.8,14.94
1.54,13.29,98.7,0.8,14.94
1.54,13.29,98.7,0.8,14.94
1.55,13.29,98.7,0.8,14.94
1.56,13.29,98.7,0.8,14.94
1.56,13.29,98.7,0.8,14.94
1.56,13.28,98.7,0.8,14.94
1.57,13.28,98.7,0.8,14.94
1.58,13.28,98.7,0.8,14.93
1.58,13.28,98.7,0.8,14.93
1.59,13.27,98.7,0.8,14.93
1.59,13.27,98.7,0.8,14.93
1.59,13.27,98.7,0.8,14.93
1.6,13.27,98.7,0.8,14.93
1.6,13.27,98.7,0.8,14.93
1.61,13.26,98.7,0.8,14.93
1.62,13.26,98.7,0.8,14.93
1.62,13.26,98.7,0.8,14.93
1.63,13.26,98.7,0.8,14.93
1.63,13.25,98.7,0.8,14.93
1.64,13.25,98.6,0.8,14.93
1.64,13.25,98.6,0.8,14.93
1.64,13.25,98.6,0.8,14.93
1.65,13.25,98.6,0.8,14.93
1.66,13.24,98.6,0.8,14.93
1.66,13.24,98.6,0.8,14.93
1.67,13.24,98.6,0.8,14.93
1.67,13.24,98.6,0.8,14.93
1.68,13.24,98.6,0.8,14.93
1.68,13.23,98.6,0.8,14.93
1.69,13.23,98.6,0.8,14.93
1.69,13.23,98.6,0.8,14.93
1.7,13.23,98.6,0.8,14.93
1.7,13.23,98.6,0.8,14.93
1.71,13.22,98.6,0.8,14.93
1.71,13.22,98.6,0.8,14.93
1.72,13.22,98.6,0.8,14.93
1.72,13.22,98.6,0.8,14.93
1.73,13.22,98.6,0.8,14.93
1.73,13.21,98.6,0.8,14.93
1.74,13.21,98.6,0.8,14.93
1.74,13.21,98.6,0.8,14.93
1.75,13.21,98.6,0.8,14.93
1.75,13.21,98.6,0.8,14.93
